Rooms,Distance,Postcode,Bedroom,Bathroom,Latitude,Longtitude,Propertycount,Price,car_low,car_mid,car_high,Type_h,Type_t,Type_u,YearBuilt_bin_mod,YearBuilt_bin_new,YearBuilt_bin_new_mod,YearBuilt_bin_old,Landsize_bin_huge,Landsize_bin_large,Landsize_bin_medium,Landsize_bin_small,Landsize_bin_tiny,Landsize_bin_xlarge,BuildingArea_bin_0-100,BuildingArea_bin_100-200,BuildingArea_bin_200-300,BuildingArea_bin_300-400,BuildingArea_bin_400-500,BuildingArea_bin_500+,Year,Month,Day,Suburb_ID,UnitNumber,CouncilArea_Banyule City Council,CouncilArea_Bayside City Council,CouncilArea_Boroondara City Council,CouncilArea_Brimbank City Council,CouncilArea_Cardinia Shire Council,CouncilArea_Casey City Council,CouncilArea_Darebin City Council,CouncilArea_Frankston City Council,CouncilArea_Glen Eira City Council,CouncilArea_Greater Dandenong City Council,CouncilArea_Hobsons Bay City Council,CouncilArea_Hume City Council,CouncilArea_Kingston City Council,CouncilArea_Knox City Council,CouncilArea_Macedon Ranges Shire Council,CouncilArea_Manningham City Council,CouncilArea_Maribyrnong City Council,CouncilArea_Maroondah City Council,CouncilArea_Melbourne City Council,CouncilArea_Melton City Council,CouncilArea_Mitchell Shire Council,CouncilArea_Monash City Council,CouncilArea_Moonee Valley City Council,CouncilArea_Moorabool Shire Council,CouncilArea_Moreland City Council,CouncilArea_Nillumbik Shire Council,CouncilArea_Port Phillip City Council,CouncilArea_Stonnington City Council,CouncilArea_Whitehorse City Council,CouncilArea_Whittlesea City Council,CouncilArea_Wyndham City Council,CouncilArea_Yarra City Council,CouncilArea_Yarra Ranges Shire Council,Method_PI,Method_S,Method_SA,Method_SP,Method_VB,Regionname_Eastern Metropolitan,Regionname_Eastern Victoria,Regionname_Northern Metropolitan,Regionname_Northern Victoria,Regionname_South-Eastern Metropolitan,Regionname_Southern Metropolitan,Regionname_Western Metropolitan,Regionname_Western Victoria,ParkingArea_Attached Garage,ParkingArea_Carport,ParkingArea_Detached Garage,ParkingArea_Indoor,ParkingArea_Outdoor Stall,ParkingArea_Parkade,ParkingArea_Parking Pad,ParkingArea_Underground,Direction_East,Direction_North,Direction_South,Direction_West,Rooms^2,Rooms Bedroom,Rooms Bathroom,Rooms Distance,Rooms Propertycount,Bedroom^2,Bedroom Bathroom,Bedroom Distance,Bedroom Propertycount,Bathroom^2,Bathroom Distance,Bathroom Propertycount,Distance^2,Distance Propertycount,Propertycount^2
3,9.4,3025.0,3.0,1.0,-37.83298,144.86326,5132.0,745000.0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2017,9,16,4,241,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,9.0,9.0,3.0,28.200000000000003,15396.0,9.0,3.0,28.200000000000003,15396.0,1.0,9.4,5132.0,88.36000000000001,48240.8,26337424.0
3,9.4,3025.0,3.0,1.0,-37.84476,144.8472,5132.0,770000.0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2017,9,16,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,9.0,9.0,3.0,28.200000000000003,15396.0,9.0,3.0,28.200000000000003,15396.0,1.0,9.4,5132.0,88.36000000000001,48240.8,26337424.0
3,12.8,3022.0,3.0,1.4878903760356916,-37.77798,144.80376,1281.0,605000.0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2017,9,16,140,13A,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,9.0,9.0,4.463671128107075,38.400000000000006,3843.0,9.0,4.463671128107075,38.400000000000006,3843.0,2.213817771099632,19.044996813256855,1905.987571701721,163.84000000000003,16396.8,1640961.0
2,4.3,3032.0,2.0,2.0,-37.7786,144.91405,6567.0,490000.0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2017,9,16,6,113/8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,4.0,4.0,4.0,8.6,13134.0,4.0,4.0,8.6,13134.0,4.0,8.6,13134.0,18.49,28238.1,43125489.0
3,4.3,3032.0,3.0,1.0,-37.77821,144.91222,6567.0,817000.0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,2017,9,16,6,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,9.0,9.0,3.0,12.9,19701.0,9.0,3.0,12.9,19701.0,1.0,4.3,6567.0,18.49,28238.1,43125489.0
3,4.3,3032.0,3.0,2.0,-37.77928,144.90592,6567.0,1100000.0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,2017,9,16,6,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,9.0,9.0,6.0,12.9,19701.0,9.0,6.0,12.9,19701.0,4.0,8.6,13134.0,18.49,28238.1,43125489.0
3,4.3,3032.0,3.0,1.4878903760356916,-37.776253579545454,144.91552397727273,6567.0,940000.0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2017,9,16,6,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,9.0,9.0,4.463671128107075,12.9,19701.0,9.0,4.463671128107075,12.9,19701.0,2.213817771099632,6.3979286169534735,9770.976099426389,18.49,28238.1,43125489.0
2,9.5,3034.0,2.0,1.0,-37.77091,144.86571,4502.0,470000.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2017,9,16,9,1/75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,4.0,4.0,2.0,19.0,9004.0,4.0,2.0,19.0,9004.0,1.0,9.5,4502.0,90.25,42769.0,20268004.0
3,8.6,3019.0,2.0,1.0,-37.78008,144.84992,3589.0,865000.0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2017,9,16,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,9.0,6.0,3.0,25.799999999999997,10767.0,4.0,2.0,17.2,7178.0,1.0,8.6,3589.0,73.96,30865.4,12880921.0
3,8.6,3019.0,3.0,1.0,-37.78311,144.85331,3589.0,840000.0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2017,9,16,16,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,9.0,9.0,3.0,25.799999999999997,10767.0,9.0,3.0,25.799999999999997,10767.0,1.0,8.6,3589.0,73.96,30865.4,12880921.0
3,14.8,3023.0,3.0,1.0,-37.77112,144.77133,6388.0,590000.0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2017,9,16,291,35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,9.0,9.0,3.0,44.400000000000006,19164.0,9.0,3.0,44.400000000000006,19164.0,1.0,14.8,6388.0,219.04,94542.4,40806544.0
3,14.8,3023.0,3.0,1.0,-37.75504,144.77314,6388.0,629500.0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2017,9,16,291,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,9.0,9.0,3.0,44.400000000000006,19164.0,9.0,3.0,44.400000000000006,19164.0,1.0,14.8,6388.0,219.04,94542.4,40806544.0
3,14.8,3023.0,3.0,1.0,-37.77224,144.77532,6388.0,720000.0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2017,9,16,291,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,9.0,9.0,3.0,44.400000000000006,19164.0,9.0,3.0,44.400000000000006,19164.0,1.0,14.8,6388.0,219.04,94542.4,40806544.0
3,14.8,3023.0,3.0,1.4878903760356916,-37.76638032258065,144.76841258064516,6388.0,560000.0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2017,9,16,291,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,9.0,9.0,4.463671128107075,44.400000000000006,19164.0,9.0,4.463671128107075,44.400000000000006,19164.0,2.213817771099632,22.02077756532824,9504.643722115998,219.04,94542.4,40806544.0
3,18.0,3037.0,3.0,1.0,-37.71739,144.77875,2898.0,510000.0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,2017,9,16,256,34,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,9.0,9.0,3.0,54.0,8694.0,9.0,3.0,54.0,8694.0,1.0,18.0,2898.0,324.0,52164.0,8398404.0
3,7.5,3040.0,3.0,1.0,-37.73899,144.89291,9264.0,770000.0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2017,9,16,38,3/157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,9.0,9.0,3.0,22.5,27792.0,9.0,3.0,22.5,27792.0,1.0,7.5,9264.0,56.25,69480.0,85821696.0
3,7.5,3040.0,3.0,2.0,-37.75434,144.90522,9264.0,888000.0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2017,9,16,38,2/2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,9.0,9.0,6.0,22.5,27792.0,9.0,6.0,22.5,27792.0,4.0,15.0,18528.0,56.25,69480.0,85821696.0
3,7.5,3040.0,3.0,1.0,-37.75009,144.89271,9264.0,1150000.0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,2017,9,16,38,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,9.0,9.0,3.0,22.5,27792.0,9.0,3.0,22.5,27792.0,1.0,7.5,9264.0,56.25,69480.0,85821696.0
3,8.2,3041.0,3.0,1.0,-37.73952,144.89946,1308.0,1235000.0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,2017,9,16,39,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,9.0,9.0,3.0,24.6,3924.0,9.0,3.0,24.6,3924.0,1.0,8.2,1308.0,67.24,10725.6,1710864.0
3,8.2,3041.0,3.0,2.0,-37.73727,144.8986,1308.0,1170000.0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2017,9,16,39,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,9.0,9.0,6.0,24.6,3924.0,9.0,6.0,24.6,3924.0,4.0,16.4,2616.0,67.24,10725.6,1710864.0
2,5.1,3011.0,2.0,1.0,-37.7885,144.89326,7570.0,316000.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2017,9,16,44,2/30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,4.0,4.0,2.0,10.2,15140.0,4.0,2.0,10.2,15140.0,1.0,5.1,7570.0,26.01,38607.0,57304900.0
4,18.0,3037.0,4.0,2.0,-37.70228,144.74316,5556.0,628000.0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2017,9,16,187,110,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,16.0,16.0,8.0,72.0,22224.0,16.0,8.0,72.0,22224.0,4.0,36.0,11112.0,324.0,100008.0,30869136.0
3,18.0,3037.0,3.0,2.0,-37.6883,144.74225,5556.0,645500.0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,2017,9,16,187,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,9.0,9.0,6.0,54.0,16668.0,9.0,6.0,54.0,16668.0,4.0,36.0,11112.0,324.0,100008.0,30869136.0
3,18.0,3037.0,3.0,1.4878903760356916,-37.693151428571426,144.7445635714286,5556.0,760000.0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,2017,9,16,187,42,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,9.0,9.0,4.463671128107075,54.0,16668.0,9.0,4.463671128107075,54.0,16668.0,2.213817771099632,26.78202676864245,8266.718929254303,324.0,100008.0,30869136.0
3,18.4,3029.0,3.0,1.0,-37.88157,144.69426,13830.0,575000.0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,2017,9,16,188,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,9.0,9.0,3.0,55.2,41490.0,9.0,3.0,55.2,41490.0,1.0,18.4,13830.0,338.55999999999995,254471.99999999997,191268900.0
4,18.4,3029.0,4.0,2.0,-37.87517,144.67094,13830.0,525000.0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,2017,9,16,188,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,16.0,16.0,8.0,73.6,55320.0,16.0,8.0,73.6,55320.0,4.0,36.8,27660.0,338.55999999999995,254471.99999999997,191268900.0
4,18.4,3029.0,4.0,2.0,-37.87217,144.68746,13830.0,723000.0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,2017,9,16,188,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,16.0,16.0,8.0,73.6,55320.0,16.0,8.0,73.6,55320.0,4.0,36.8,27660.0,338.55999999999995,254471.99999999997,191268900.0
3,18.4,3029.0,3.0,1.0,-37.8859,144.6929,13830.0,678000.0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,2017,9,16,188,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,9.0,9.0,3.0,55.2,41490.0,9.0,3.0,55.2,41490.0,1.0,18.4,13830.0,338.55999999999995,254471.99999999997,191268900.0
3,14.5,3036.0,3.0,2.0,-37.72465,144.8359,2339.0,840000.0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2017,9,16,301,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,9.0,9.0,6.0,43.5,7017.0,9.0,6.0,43.5,7017.0,4.0,29.0,4678.0,210.25,33915.5,5470921.0
4,11.7,3033.0,4.0,4.0,-37.74975,144.86895,5629.0,1230000.0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,2017,9,16,56,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,16.0,16.0,16.0,46.8,22516.0,16.0,16.0,46.8,22516.0,16.0,46.8,22516.0,136.89,65859.3,31685641.0
3,11.7,3033.0,3.0,1.0,-37.74483,144.87116,5629.0,1020000.0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2017,9,16,56,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,9.0,9.0,3.0,35.099999999999994,16887.0,9.0,3.0,35.099999999999994,16887.0,1.0,11.7,5629.0,136.89,65859.3,31685641.0
3,11.7,3033.0,3.0,3.0,-37.74993,144.86327,5629.0,1295000.0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,2017,9,16,56,60,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,9.0,9.0,9.0,35.099999999999994,16887.0,9.0,9.0,35.099999999999994,16887.0,9.0,35.099999999999994,16887.0,136.89,65859.3,31685641.0
3,11.7,3033.0,3.0,1.0,-37.7349,144.86225,5629.0,933000.0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2017,9,16,56,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,9.0,9.0,3.0,35.099999999999994,16887.0,9.0,3.0,35.099999999999994,16887.0,1.0,11.7,5629.0,136.89,65859.3,31685641.0
2,15.5,3038.0,2.0,2.0,-37.69826,144.80091,570.0,520000.0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2017,9,16,191,3/7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,4.0,4.0,4.0,31.0,1140.0,4.0,4.0,31.0,1140.0,4.0,31.0,1140.0,240.25,8835.0,324900.0
4,6.4,3012.0,4.0,1.0,-37.80774,144.88251,1808.0,1140000.0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,2017,9,16,120,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,16.0,16.0,4.0,25.6,7232.0,16.0,4.0,25.6,7232.0,1.0,6.4,1808.0,40.96000000000001,11571.2,3268864.0
3,6.4,3012.0,3.0,1.0,-37.80811,144.87919,1808.0,740000.0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2017,9,16,120,2/23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,9.0,9.0,3.0,19.200000000000003,5424.0,9.0,3.0,19.200000000000003,5424.0,1.0,6.4,1808.0,40.96000000000001,11571.2,3268864.0
3,6.4,3012.0,3.0,2.0,-37.80592,144.8807,1808.0,1000000.0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,2017,9,16,120,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,9.0,9.0,6.0,19.200000000000003,5424.0,9.0,6.0,19.200000000000003,5424.0,4.0,12.8,3616.0,40.96000000000001,11571.2,3268864.0
2,6.4,3012.0,2.0,1.0,-37.78484,144.87002,3873.0,650000.0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2017,9,16,60,2/12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,4.0,4.0,2.0,12.8,7746.0,4.0,2.0,12.8,7746.0,1.0,6.4,3873.0,40.96000000000001,24787.2,15000129.0
2,4.3,3032.0,2.0,1.0,-37.77058,144.88053,4918.0,372000.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2017,9,16,105,218/5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,4.0,4.0,2.0,8.6,9836.0,4.0,2.0,8.6,9836.0,1.0,4.3,4918.0,18.49,21147.4,24186724.0
3,4.3,3032.0,3.0,1.4878903760356916,-37.7757881884058,144.8890479710145,4918.0,815000.0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2017,9,16,105,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,9.0,9.0,4.463671128107075,12.9,14754.0,9.0,4.463671128107075,12.9,14754.0,2.213817771099632,6.3979286169534735,7317.4448693435315,18.49,21147.4,24186724.0
3,29.8,3338.0,3.0,1.0,-37.71245,144.57294,4718.0,392500.0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,2017,9,16,199,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,9.0,9.0,3.0,89.4,14154.0,9.0,3.0,89.4,14154.0,1.0,29.8,4718.0,888.0400000000001,140596.4,22259524.0
3,29.8,3338.0,3.0,1.0,-37.70691,144.5797,4718.0,370000.0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,2017,9,16,199,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,9.0,9.0,3.0,89.4,14154.0,9.0,3.0,89.4,14154.0,1.0,29.8,4718.0,888.0400000000001,140596.4,22259524.0
2,6.2,3039.0,2.0,1.0,-37.76287,144.90522,6232.0,883500.0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,2017,9,16,66,1/3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,4.0,4.0,2.0,12.4,12464.0,4.0,2.0,12.4,12464.0,1.0,6.2,6232.0,38.440000000000005,38638.4,38837824.0
2,6.2,3039.0,2.0,1.0,-37.76828,144.92036,6232.0,620000.0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2017,9,16,66,6/36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,4.0,4.0,2.0,12.4,12464.0,4.0,2.0,12.4,12464.0,1.0,6.2,6232.0,38.440000000000005,38638.4,38837824.0
